Any,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Codi_Postal,ConsumResidencial
2019,3,3,Sants-Montjuïc,16,la Bordeta,8014,5990125
2019,3,3,Sants-Montjuïc,17,Sants - Badal,8028,9005647
2019,3,3,Sants-Montjuïc,18,Sants,8014,5990125
2019,3,3,Sants-Montjuïc,18,Sants,8028,9005647
2019,3,3,Sants-Montjuïc,18,Sants,8029,7503519
2019,3,4,Les Corts,19,les Corts,8014,5990125
2019,3,4,Les Corts,19,les Corts,8017,5223212
2019,3,4,Les Corts,19,les Corts,8028,9005647
2019,3,4,Les Corts,19,les Corts,8029,7503519
2019,3,4,Les Corts,19,les Corts,8034,5487372
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,8028,9005647
2019,3,4,Les Corts,21,Pedralbes,8034,5487372
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,5223212
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2882906
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,8017,5223212
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,8034,5487372
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,5223212
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,4626300
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,5223212
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,4626300
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2882906
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,4199079
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,5223212
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,5403457
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,4199079
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,4052642
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,4626300
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3955274
2019,3,6,Gràcia,28,Vallcarca i els Penitents,8023,3955274
2019,3,6,Gràcia,28,Vallcarca i els Penitents,8024,5395062
2019,3,6,Gràcia,28,Vallcarca i els Penitents,8035,2882906
2019,3,6,Gràcia,29,el Coll,8023,3955274
2019,3,6,Gràcia,29,el Coll,8032,4843425
2019,3,6,Gràcia,29,el Coll,8035,2882906
2019,3,6,Gràcia,30,la Salut,8023,3955274
2019,3,6,Gràcia,30,la Salut,8024,5395062
2019,3,6,Gràcia,31,la Vila de Gràcia,8006,4199079
2019,3,6,Gràcia,31,la Vila de Gràcia,8008,1481020
2019,3,6,Gràcia,31,la Vila de Gràcia,8012,4052642
2019,3,6,Gràcia,31,la Vila de Gràcia,8023,3955274
2019,3,6,Gràcia,31,la Vila de Gràcia,8024,5395062
2019,3,6,Gràcia,31,la Vila de Gràcia,8037,2138506
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,5395062
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,7130511
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,2138506
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,8024,5395062
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,8025,7130511
2019,3,7,Horta-Guinardó,34,Can Baró,8024,5395062
2019,3,7,Horta-Guinardó,34,Can Baró,8032,4843425
2019,3,7,Horta-Guinardó,34,Can Baró,8041,3910391
2019,3,7,Horta-Guinardó,35,el Guinardó,8024,5395062
2019,3,7,Horta-Guinardó,35,el Guinardó,8025,7130511
2019,3,7,Horta-Guinardó,35,el Guinardó,8032,4843425
2019,3,7,Horta-Guinardó,35,el Guinardó,8041,3910391
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,8032,4843425
2019,3,7,Horta-Guinardó,37,el Carmel,8023,3955274
2019,3,7,Horta-Guinardó,37,el Carmel,8024,5395062
2019,3,7,Horta-Guinardó,37,el Carmel,8032,4843425
2019,3,7,Horta-Guinardó,38,la Teixonera,8032,4843425
2019,3,7,Horta-Guinardó,38,la Teixonera,8035,2882906
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,2882906
2019,3,7,Horta-Guinardó,40,Montbau,8035,2882906
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,8035,2882906
2019,3,7,Horta-Guinardó,42,la Clota,8032,4843425
2019,3,7,Horta-Guinardó,42,la Clota,8035,2882906
2019,3,7,Horta-Guinardó,43,Horta,8031,3711616
2019,3,7,Horta-Guinardó,43,Horta,8032,4843425
2019,3,7,Horta-Guinardó,43,Horta,8035,2882906
2019,3,7,Horta-Guinardó,43,Horta,8042,5712456
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,4833929
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,5162109
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,3711616
2019,3,8,Nou Barris,45,Porta,8016,4833929
2019,3,8,Nou Barris,45,Porta,8042,5712456
2019,3,8,Nou Barris,46,el Turó de la Peira,8031,3711616
2019,3,8,Nou Barris,47,Can Peguera,8031,3711616
2019,3,8,Nou Barris,47,Can Peguera,8042,5712456
2019,3,8,Nou Barris,48,la Guineueta,8042,5712456
2019,3,8,Nou Barris,49,Canyelles,8033,1963102
2019,3,8,Nou Barris,49,Canyelles,8035,2882906
2019,3,8,Nou Barris,49,Canyelles,8042,5712456
2019,3,8,Nou Barris,50,les Roquetes,8033,1963102
2019,3,8,Nou Barris,50,les Roquetes,8042,5712456
2019,3,8,Nou Barris,51,Verdun,8042,5712456
2019,3,8,Nou Barris,52,la Prosperitat,8016,4833929
2019,3,8,Nou Barris,53,la Trinitat Nova,8033,1963102
2019,3,8,Nou Barris,53,la Trinitat Nova,8042,5712456
2019,3,8,Nou Barris,54,Torre Baró,8033,1963102
2019,3,8,Nou Barris,55,Ciutat Meridiana,8033,1963102
2019,3,8,Nou Barris,56,Vallbona,8033,1963102
2019,3,9,Sant Andreu,57,la Trinitat Vella,8030,6985827
2019,3,9,Sant Andreu,57,la Trinitat Vella,8033,1963102
2019,3,9,Sant Andreu,58,Baró de Viver,8030,6985827
2019,3,9,Sant Andreu,59,el Bon Pastor,8020,4407134
2019,3,9,Sant Andreu,59,el Bon Pastor,8030,6985827
2019,3,9,Sant Andreu,60,Sant Andreu,8016,4833929
2019,3,9,Sant Andreu,60,Sant Andreu,8030,6985827
2019,3,9,Sant Andreu,61,la Sagrera,8020,4407134
2019,3,9,Sant Andreu,61,la Sagrera,8027,5162109
2019,3,9,Sant Andreu,62,el Congrés i els Indians,8027,5162109
2019,3,9,Sant Andreu,63,Navas,8027,5162109
2019,3,9,Sant Andreu,63,Navas,8041,3910391
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,8013,8375868
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,8025,7130511
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,8026,5226760
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,8041,3910391
2019,3,10,Sant Martí,65,el Clot,8013,8375868
2019,3,10,Sant Martí,65,el Clot,8018,5758327
2019,3,10,Sant Martí,65,el Clot,8026,5226760
2019,3,10,Sant Martí,65,el Clot,8027,5162109
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8005,6122873
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8018,5758327
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,8003,4741363
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,8005,6122873
2019,3,10,Sant Martí,68,el Poblenou,8005,6122873
2019,3,10,Sant Martí,68,el Poblenou,8018,5758327
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,6122873
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,4804482
2019,3,10,Sant Martí,70,el Besòs i el Maresme,8019,4804482
2019,3,10,Sant Martí,70,el Besòs i el Maresme,8020,4407134
2019,3,10,Sant Martí,71,Provençals del Poblenou,8018,5758327
2019,3,10,Sant Martí,71,Provençals del Poblenou,8019,4804482
2019,3,10,Sant Martí,71,Provençals del Poblenou,8020,4407134
2019,3,10,Sant Martí,72,Sant Martí de Provençals,8018,5758327
2019,3,10,Sant Martí,72,Sant Martí de Provençals,8020,4407134
2019,3,10,Sant Martí,73,la Verneda i la Pau,8020,4407134
2019,4,1,Ciutat Vella,1,el Raval,8001,3701857
2019,4,1,Ciutat Vella,1,el Raval,8002,3363343
2019,4,1,Ciutat Vella,1,el Raval,8007,2463127
2019,4,1,Ciutat Vella,1,el Raval,8038,3521998
2019,4,1,Ciutat Vella,1,el Raval,8039,753780
2019,4,1,Ciutat Vella,2,el Barri Gòtic,8002,3363343
2019,4,1,Ciutat Vella,2,el Barri Gòtic,8003,4487825
2019,4,1,Ciutat Vella,2,el Barri Gòtic,8010,1375646
2019,4,1,Ciutat Vella,2,el Barri Gòtic,8039,753780
2019,4,1,Ciutat Vella,3,la Barceloneta,8003,4487825
2019,4,1,Ciutat Vella,3,la Barceloneta,8005,5581254
2019,4,1,Ciutat Vella,3,la Barceloneta,8039,753780
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,4487825
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1375646
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,5251674
2019,4,2,Eixample,5,el Fort Pienc,8010,1375646
2019,4,2,Eixample,5,el Fort Pienc,8013,7678555
2019,4,2,Eixample,5,el Fort Pienc,8018,5251674
2019,4,2,Eixample,6,la Sagrada Família,8013,7678555
2019,4,2,Eixample,6,la Sagrada Família,8025,6249292
2019,4,2,Eixample,7,la Dreta de l'Eixample,8001,3701857
2019,4,2,Eixample,7,la Dreta de l'Eixample,8002,3363343
2019,4,2,Eixample,7,la Dreta de l'Eixample,8007,2463127
2019,4,2,Eixample,7,la Dreta de l'Eixample,8008,1362861
2019,4,2,Eixample,7,la Dreta de l'Eixample,8009,2179070
2019,4,2,Eixample,7,la Dreta de l'Eixample,8010,1375646
2019,4,2,Eixample,7,la Dreta de l'Eixample,8013,7678555
2019,4,2,Eixample,7,la Dreta de l'Eixample,8025,6249292
2019,4,2,Eixample,7,la Dreta de l'Eixample,8037,1960445
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,2463127
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1362861
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,6092629
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,6838635
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,3010806
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,6092629
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,5360835
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,6838635
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,3010806
2019,4,2,Eixample,10,Sant Antoni,8007,2463127
2019,4,2,Eixample,10,Sant Antoni,8011,6092629
2019,4,2,Eixample,10,Sant Antoni,8015,5360835
2019,4,3,Sants-Montjuïc,11,el Poble-sec,8004,3998164
2019,4,3,Sants-Montjuïc,11,el Poble-sec,8038,3521998
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,3521998
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,753780
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1692440
2019,4,3,Sants-Montjuïc,13,la Marina de Port,8038,3521998
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,3998164
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,3521998
2019,4,3,Sants-Montjuïc,15,Hostafrancs,8014,5376260
2019,4,3,Sants-Montjuïc,16,la Bordeta,8014,5376260
2019,4,3,Sants-Montjuïc,17,Sants - Badal,8028,8158128
2019,4,3,Sants-Montjuïc,18,Sants,8014,5376260
2019,4,3,Sants-Montjuïc,18,Sants,8028,8158128
2019,4,3,Sants-Montjuïc,18,Sants,8029,6838635
2019,4,4,Les Corts,19,les Corts,8014,5376260
2019,4,4,Les Corts,19,les Corts,8017,4773336
2019,4,4,Les Corts,19,les Corts,8028,8158128
2019,4,4,Les Corts,19,les Corts,8029,6838635
2019,4,4,Les Corts,19,les Corts,8034,4958899
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,8028,8158128
2019,4,4,Les Corts,21,Pedralbes,8034,4958899
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,4773336
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2654522
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,8017,4773336
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,8034,4958899
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,4773336
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,4238211
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,4773336
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,4238211
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2654522
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,3806740
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,4773336
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,4941002
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,3806740
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,3666249
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,4238211
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3594141
2019,4,6,Gràcia,28,Vallcarca i els Penitents,8023,3594141
2019,4,6,Gràcia,28,Vallcarca i els Penitents,8024,4941419
2019,4,6,Gràcia,28,Vallcarca i els Penitents,8035,2654522
2019,4,6,Gràcia,29,el Coll,8023,3594141
2019,4,6,Gràcia,29,el Coll,8032,4403258
2019,4,6,Gràcia,29,el Coll,8035,2654522
2019,4,6,Gràcia,30,la Salut,8023,3594141
2019,4,6,Gràcia,30,la Salut,8024,4941419
2019,4,6,Gràcia,31,la Vila de Gràcia,8006,3806740
2019,4,6,Gràcia,31,la Vila de Gràcia,8008,1362861
2019,4,6,Gràcia,31,la Vila de Gràcia,8012,3666249
2019,4,6,Gràcia,31,la Vila de Gràcia,8023,3594141
2019,4,6,Gràcia,31,la Vila de Gràcia,8024,4941419
2019,4,6,Gràcia,31,la Vila de Gràcia,8037,1960445
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,4941419
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,6249292
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1960445
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,8024,4941419
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,8025,6249292
2019,4,7,Horta-Guinardó,34,Can Baró,8024,4941419
2019,4,7,Horta-Guinardó,34,Can Baró,8032,4403258
2019,4,7,Horta-Guinardó,34,Can Baró,8041,3586674
2019,4,7,Horta-Guinardó,35,el Guinardó,8024,4941419
2019,4,7,Horta-Guinardó,35,el Guinardó,8025,6249292
2019,4,7,Horta-Guinardó,35,el Guinardó,8032,4403258
2019,4,7,Horta-Guinardó,35,el Guinardó,8041,3586674
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,8032,4403258
2019,4,7,Horta-Guinardó,37,el Carmel,8023,3594141
2019,4,7,Horta-Guinardó,37,el Carmel,8024,4941419
2019,4,7,Horta-Guinardó,37,el Carmel,8032,4403258
2019,4,7,Horta-Guinardó,38,la Teixonera,8032,4403258
2019,4,7,Horta-Guinardó,38,la Teixonera,8035,2654522
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,2654522
2019,4,7,Horta-Guinardó,40,Montbau,8035,2654522
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,8035,2654522
2019,4,7,Horta-Guinardó,42,la Clota,8032,4403258
2019,4,7,Horta-Guinardó,42,la Clota,8035,2654522
2019,4,7,Horta-Guinardó,43,Horta,8031,3410158
2019,4,7,Horta-Guinardó,43,Horta,8032,4403258
2019,4,7,Horta-Guinardó,43,Horta,8035,2654522
2019,4,7,Horta-Guinardó,43,Horta,8042,3533092
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,4457600
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,4655380
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,3410158
2019,4,8,Nou Barris,45,Porta,8016,4457600
2019,4,8,Nou Barris,45,Porta,8042,3533092
2019,4,8,Nou Barris,46,el Turó de la Peira,8031,3410158
2019,4,8,Nou Barris,47,Can Peguera,8031,3410158
2019,4,8,Nou Barris,47,Can Peguera,8042,3533092
2019,4,8,Nou Barris,48,la Guineueta,8042,3533092
2019,4,8,Nou Barris,49,Canyelles,8033,1754975
2019,4,8,Nou Barris,49,Canyelles,8035,2654522
2019,4,8,Nou Barris,49,Canyelles,8042,3533092
2019,4,8,Nou Barris,50,les Roquetes,8033,1754975
2019,4,8,Nou Barris,50,les Roquetes,8042,3533092
2019,4,8,Nou Barris,51,Verdun,8042,3533092
2019,4,8,Nou Barris,52,la Prosperitat,8016,4457600
2019,4,8,Nou Barris,53,la Trinitat Nova,8033,1754975
2019,4,8,Nou Barris,53,la Trinitat Nova,8042,3533092
2019,4,8,Nou Barris,54,Torre Baró,8033,1754975
2019,4,8,Nou Barris,55,Ciutat Meridiana,8033,1754975
2019,4,8,Nou Barris,56,Vallbona,8033,1754975
2019,4,9,Sant Andreu,57,la Trinitat Vella,8030,5841417
2019,4,9,Sant Andreu,57,la Trinitat Vella,8033,1754975
2019,4,9,Sant Andreu,58,Baró de Viver,8030,5841417
2019,4,9,Sant Andreu,59,el Bon Pastor,8020,4028120
2019,4,9,Sant Andreu,59,el Bon Pastor,8030,5841417
2019,4,9,Sant Andreu,60,Sant Andreu,8016,4457600
2019,4,9,Sant Andreu,60,Sant Andreu,8030,5841417
2019,4,9,Sant Andreu,61,la Sagrera,8020,4028120
2019,4,9,Sant Andreu,61,la Sagrera,8027,4655380
2019,4,9,Sant Andreu,62,el Congrés i els Indians,8027,4655380
2019,4,9,Sant Andreu,63,Navas,8027,4655380
2019,4,9,Sant Andreu,63,Navas,8041,3586674
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8013,7678555
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8025,6249292
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8026,4801053
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8041,3586674
2019,4,10,Sant Martí,65,el Clot,8013,7678555
2019,4,10,Sant Martí,65,el Clot,8018,5251674
2019,4,10,Sant Martí,65,el Clot,8026,4801053
2019,4,10,Sant Martí,65,el Clot,8027,4655380
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8005,5581254
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8018,5251674
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,8003,4487825
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,8005,5581254
2019,4,10,Sant Martí,68,el Poblenou,8005,5581254
2019,4,10,Sant Martí,68,el Poblenou,8018,5251674
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,5581254
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,4426712
2019,4,10,Sant Martí,70,el Besòs i el Maresme,8019,4426712
2019,4,10,Sant Martí,70,el Besòs i el Maresme,8020,4028120
2019,4,10,Sant Martí,71,Provençals del Poblenou,8018,5251674
2019,4,10,Sant Martí,71,Provençals del Poblenou,8019,4426712
2019,4,10,Sant Martí,71,Provençals del Poblenou,8020,4028120
2019,4,10,Sant Martí,72,Sant Martí de Provençals,8018,5251674
2019,4,10,Sant Martí,72,Sant Martí de Provençals,8020,4028120
2019,4,10,Sant Martí,73,la Verneda i la Pau,8020,4028120
2019,5,1,Ciutat Vella,1,el Raval,8001,3595823
2019,5,1,Ciutat Vella,1,el Raval,8002,3327436
2019,5,1,Ciutat Vella,1,el Raval,8007,2562061
2019,5,1,Ciutat Vella,1,el Raval,8038,3584059
2019,5,1,Ciutat Vella,1,el Raval,8039,783117
2019,5,1,Ciutat Vella,2,el Barri Gòtic,8002,3327436
2019,5,1,Ciutat Vella,2,el Barri Gòtic,8003,4209428
2019,5,1,Ciutat Vella,2,el Barri Gòtic,8010,1324032
2019,5,1,Ciutat Vella,2,el Barri Gòtic,8039,783117
2019,5,1,Ciutat Vella,3,la Barceloneta,8003,4209428
2019,5,1,Ciutat Vella,3,la Barceloneta,8005,5534629
2019,5,1,Ciutat Vella,3,la Barceloneta,8039,783117
2019,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,4209428
2019,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1324032
2019,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,5379273
2019,5,2,Eixample,5,el Fort Pienc,8010,1324032
2019,5,2,Eixample,5,el Fort Pienc,8013,7619957
2019,5,2,Eixample,5,el Fort Pienc,8018,5379273
2019,5,2,Eixample,6,la Sagrada Família,8013,7619957
2019,5,2,Eixample,6,la Sagrada Família,8025,6130919
2019,5,2,Eixample,7,la Dreta de l'Eixample,8001,3595823
2019,5,2,Eixample,7,la Dreta de l'Eixample,8002,3327436
2019,5,2,Eixample,7,la Dreta de l'Eixample,8007,2562061
2019,5,2,Eixample,7,la Dreta de l'Eixample,8008,1357299
2019,5,2,Eixample,7,la Dreta de l'Eixample,8009,2161604
2019,5,2,Eixample,7,la Dreta de l'Eixample,8010,1324032
2019,5,2,Eixample,7,la Dreta de l'Eixample,8013,7619957
2019,5,2,Eixample,7,la Dreta de l'Eixample,8025,6130919
2019,5,2,Eixample,7,la Dreta de l'Eixample,8037,1929608
2019,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,2562061
2019,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1357299
2019,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,5969246
2019,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,6803510
2019,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,3073207
2019,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,5969246
2019,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,5248884
2019,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,6803510
2019,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,3073207
2019,5,2,Eixample,10,Sant Antoni,8007,2562061
2019,5,2,Eixample,10,Sant Antoni,8011,5969246
2019,5,2,Eixample,10,Sant Antoni,8015,5248884
2019,5,3,Sants-Montjuïc,11,el Poble-sec,8004,3867537
2019,5,3,Sants-Montjuïc,11,el Poble-sec,8038,3584059
2019,5,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,3584059
2019,5,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,783117
2019,5,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1818978
2019,5,3,Sants-Montjuïc,13,la Marina de Port,8038,3584059
2019,5,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,3867537
2019,5,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,3584059
2019,5,3,Sants-Montjuïc,15,Hostafrancs,8014,5309281
2019,5,3,Sants-Montjuïc,16,la Bordeta,8014,5309281
2019,5,3,Sants-Montjuïc,17,Sants - Badal,8028,8191271
2019,5,3,Sants-Montjuïc,18,Sants,8014,5309281
2019,5,3,Sants-Montjuïc,18,Sants,8028,8191271
2019,5,3,Sants-Montjuïc,18,Sants,8029,6803510
2019,5,4,Les Corts,19,les Corts,8014,5309281
2019,5,4,Les Corts,19,les Corts,8017,4771376
2019,5,4,Les Corts,19,les Corts,8028,8191271
2019,5,4,Les Corts,19,les Corts,8029,6803510
2019,5,4,Les Corts,19,les Corts,8034,4878505
2019,5,4,Les Corts,20,la Maternitat i Sant Ramon,8028,8191271
2019,5,4,Les Corts,21,Pedralbes,8034,4878505
2019,5,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,4771376
2019,5,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2561754
2019,5,5,Sarrià-Sant Gervasi,23,Sarrià,8017,4771376
2019,5,5,Sarrià-Sant Gervasi,23,Sarrià,8034,4878505
2019,5,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,4771376
2019,5,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,4167848
2019,5,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,4771376
2019,5,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,4167848
2019,5,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2561754
2019,5,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,3733076
2019,5,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,4771376
2019,5,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,4893735
2019,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,3733076
2019,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,3495991
2019,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,4167848
2019,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3482947
2019,5,6,Gràcia,28,Vallcarca i els Penitents,8023,3482947
2019,5,6,Gràcia,28,Vallcarca i els Penitents,8024,4733015
2019,5,6,Gràcia,28,Vallcarca i els Penitents,8035,2561754
2019,5,6,Gràcia,29,el Coll,8023,3482947
2019,5,6,Gràcia,29,el Coll,8032,4285139
2019,5,6,Gràcia,29,el Coll,8035,2561754
2019,5,6,Gràcia,30,la Salut,8023,3482947
2019,5,6,Gràcia,30,la Salut,8024,4733015
2019,5,6,Gràcia,31,la Vila de Gràcia,8006,3733076
2019,5,6,Gràcia,31,la Vila de Gràcia,8008,1357299
2019,5,6,Gràcia,31,la Vila de Gràcia,8012,3495991
2019,5,6,Gràcia,31,la Vila de Gràcia,8023,3482947
2019,5,6,Gràcia,31,la Vila de Gràcia,8024,4733015
2019,5,6,Gràcia,31,la Vila de Gràcia,8037,1929608
2019,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,4733015
2019,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,6130919
2019,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1929608
2019,5,7,Horta-Guinardó,33,el Baix Guinardó,8024,4733015
